gvkey,datadate,conm,ipodate,rdq,datacqtr,datafqtr,cusip,cik,TICKER,sic,addzip,exchg,fic,icaptq,atq,ltq,saleq,revtq,cogsq,xsgaq,oibdpq,oiadpq,ibq,txditcq,txdbq,itccy,oancfy,ivncfy,fincfy,sstky,prstkcy,dltisy,dltry,actq,lctq,invtq,dlcq,dlttq,mibq,mibtq,cheq,rectq,seqq,ceqq,niq,dpcy,dpq,wcapchy,capxy,sppey,xintq,ppentq,loq,xrdq,pstkrq,pstkq,cshoq,prccq,itccq,oancfq,ivncfq,fincfq,sstkq,prstkcq,dltisq,dltrq,dpcq,wcapchq,capxq,sppeq
6066,1987/3/31,INTL BUSINESS MACHINES CORP,,1987/4/14,1987.0,1987.0,459200101,51143,IBM,7370,10504,11,USA,39265.008,58239.015999999996,23238.007999999998,10681.0,10681.0,4810.0,4665.0,,1206.0,785.0,4575.0,,,,,,0.0,368.0,146.0,51.0,28043.007999999998,12286.0,8417.0,1654.0,4264.0,0.0,0.0,7776.0,9488.0,35001.008,35001.008,785.0,,,,830.0,0.0,132.0,21654.004,2113.0,,0.0,0.0,603.568,150.125,,,,,0.0,368.0,146.0,51.0,,,830.0,0.0
1690,1987/6/30,APPLE INC,1980/12/12,1987/7/14,1987.25,1987.5,37833100,320193,AAPL,3663,95014,14,USA,780.028,1388.648,608.62,637.064,637.064,293.399,235.423,108.242,91.788,53.479,203.838,,,,,,,122.01700000000001,0.0,0.0,1244.1660000000002,404.782,190.554,0.0,0.0,0.0,0.0,623.984,304.099,780.028,780.028,53.479,49.621,16.454,,61.006,,0.0,124.93299999999999,0.0,,0.0,0.0,125.68299999999999,40.5,,,,,,114.559,0.0,0.0,16.454,,22.307,
4839,1987/6/30,FORD MOTOR CO,,1987/7/24,1987.25,1987.25,345370860,37996,F,3711,48126,11,USA,19308.103,41839.812999999995,24373.01,19496.105,19496.105,15853.805,898.4,2743.901,1923.6,1498.2,1968.2,,,,,,0.0,462.4,50.8,346.7,21051.406000000003,16257.703000000001,5804.797,1310.6,1841.3,116.6,116.6,9144.898000000001,4930.7970000000005,17350.203,17350.203,1498.2,1653.9,820.3,,1612.5,0.0,113.9,13405.503999999999,4305.7970000000005,,0.0,0.0,263.7,99.0,,,,,0.0,286.2,44.2,164.3,820.3,,919.4,0.0
6066,1987/6/30,INTL BUSINESS MACHINES CORP,,1987/7/14,1987.25,1987.25,459200101,51143,IBM,7370,10504,11,USA,39604.008,57745.015999999996,22368.007999999998,12798.0,12798.0,5808.0,5187.0,,1803.0,1178.0,4723.0,,,,,,27.0,413.0,150.0,92.0,27703.007999999998,11113.0,8409.0,1303.0,4227.0,0.0,0.0,6772.0,10016.0,35377.008,35377.008,1178.0,,,,1857.0,0.0,119.0,21606.004,2305.0,,0.0,0.0,603.784,162.5,,,,,27.0,45.0,4.0,41.0,,,1027.0,0.0
1690,1987/9/30,APPLE INC,1980/12/12,1987/10/14,1987.5,1987.75,37833100,320193,AAPL,3663,95014,14,USA,836.488,1477.931,641.443,786.424,786.424,358.70599999999996,284.378,143.34,122.445,71.678,162.765,,,,,,,154.136,0.0,0.0,1307.425,478.67800000000005,225.753,0.0,0.0,0.0,0.0,565.094,405.63699999999994,836.488,836.488,71.678,70.516,20.895,,86.12700000000001,,0.0,130.434,0.0,,0.0,0.0,126.088,56.5,,,,,,32.119,0.0,0.0,20.895,,25.121,
4839,1987/9/30,FORD MOTOR CO,,1987/10/27,1987.5,1987.5,345370860,37996,F,3711,48126,11,USA,19502.702,41950.012,24286.01,15246.801000000001,15246.801000000001,12949.003999999999,742.3,1555.497,831.797,703.2,1898.3,,,,,,0.0,826.1,115.1,419.6,20903.203,16261.703000000001,5971.1990000000005,1308.7,1838.7,111.4,111.4,9128.199,4853.0,17552.602,17552.602,703.2,2377.6,723.7,,2572.0,0.0,118.1,7856.398,4287.2970000000005,,0.0,0.0,260.3,98.0,,,,,0.0,363.7,64.3,72.9,723.7,,959.5,0.0
6066,1987/9/30,INTL BUSINESS MACHINES CORP,,1987/10/14,1987.5,1987.5,459200101,51143,IBM,7370,10504,11,USA,39733.008,58932.015999999996,22960.007999999998,12727.0,12727.0,5830.0,5216.0,,1681.0,1208.0,5116.0,,,,,,111.0,450.0,262.0,670.0,28645.007999999998,11682.0,8628.0,2419.0,3761.0,0.0,0.0,6753.0,10669.0,35972.008,35972.008,1208.0,,,,2775.0,0.0,119.0,21583.004,2401.0,,0.0,0.0,604.462,150.75,,,,,84.0,37.0,112.0,578.0,,,918.0,0.0
1690,1988/12/31,APPLE INC,1980/12/12,1989/1/17,1988.75,1989.0,37833100,320193,AAPL,3663,95014,14,USA,1143.296,2276.147,1132.851,1405.1370000000002,1405.1370000000002,689.454,462.50199999999995,253.18099999999998,227.09900000000002,140.452,275.341,,,122.13600000000001,-77.676,19.154,,0.0,0.0,0.0,1924.983,857.51,495.17199999999997,149.586,0.0,0.0,0.0,609.331,656.9,1143.296,1143.296,140.452,26.081999999999997,26.081999999999997,,73.967,,,260.369,0.0,99.186,0.0,0.0,123.189,40.25,,122.13600000000001,-77.676,19.154,,0.0,0.0,0.0,26.081999999999997,,73.967,
4839,1988/12/31,FORD MOTOR CO,,1989/2/16,1988.75,1988.75,345370860,37996,F,3711,48126,11,USA,53805.913,143366.0,121672.896,23912.004,23912.004,19686.305,,4225.6990000000005,3244.3990000000003,1157.9,3933.1,,,10381.5,-18294.0,8236.098,0.0,816.0,22837.906000000003,17360.902,,,6638.1990000000005,37835.508,32112.808999999997,164.1,164.1,10476.598,95686.56300000001,21529.004,21529.0,1157.9,3792.3,981.3,,4781.7970000000005,0.0,1755.5,15992.198999999999,8593.199,,0.0,0.0,490.8,50.5,,,,,0.0,186.0,22723.906000000003,16886.202,1396.6,,1602.8970000000002,0.0
6066,1988/12/31,INTL BUSINESS MACHINES CORP,,1989/1/19,1988.75,1988.75,459200101,51143,IBM,7370,10504,11,USA,48027.012,73037.0,33527.988,20002.004,20002.004,7502.0,7626.0,4874.004,3792.0040000000004,2347.0,4623.0,,,6080.0,-4120.0,-1051.0,,1003.0,4540.0,3007.0,35343.008,17387.004,9565.0,4862.0,8518.0,0.0,0.0,6123.0,18100.004,39509.012,39509.008,2347.0,4764.0,1082.0,,5390.0,409.0,211.0,23426.004,3000.0,,0.0,0.0,589.741,121.875,,,,,,336.0,3249.0,2909.0,,,1993.0,
1690,1988/3/31,APPLE INC,1980/12/12,1988/4/18,1988.0,1988.25,37833100,320193,AAPL,3663,95014,14,USA,905.303,1627.976,722.673,867.1610000000001,867.1610000000001,397.98800000000006,332.022,137.151,119.205,79.66,216.36700000000002,,,268.124,-87.13600000000001,-134.94,,154.488,0.0,0.0,1405.3410000000001,506.306,242.169,0.0,0.0,0.0,0.0,611.1419999999999,436.036,905.303,905.303,79.66,37.482,17.945999999999998,,68.059,,0.0,167.53099999999998,0.0,,0.0,0.0,123.882,40.0,,47.933,-47.68,-44.44,,69.11,0.0,0.0,17.945999999999998,,33.919000000000004,
4839,1988/3/31,FORD MOTOR CO,,1988/4/28,1988.0,1988.0,345370860,37996,F,3711,48126,11,USA,77361.42,123216.0,103604.795,23197.105,23197.105,18488.605,,4708.5,3749.4,1623.2,3921.4,,,,,,0.0,238.9,13.6,104.8,,,6576.6990000000005,,57750.215,128.6,128.6,10868.0,79373.688,19482.605,19482.602,1623.2,834.6,959.1,,874.0,0.0,1418.8,14617.198999999999,9110.296999999999,,0.0,0.0,502.0,42.875,,,,,0.0,238.9,13.6,104.8,834.6,,874.0,0.0
6066,1988/3/31,INTL BUSINESS MACHINES CORP,,1988/4/13,1988.0,1988.0,459200101,51143,IBM,7370,10504,11,USA,41575.008,61562.015999999996,23954.007999999998,12058.0,12058.0,4276.0,5310.0,2472.0,1543.0,933.0,5141.0,,,,,,,473.0,153.0,44.0,29483.007999999998,11917.0,9161.0,2753.0,3967.0,0.0,0.0,6407.0,11850.0,37608.008,37608.008,1248.0,,929.0,,917.0,,162.0,22569.004,2929.0,,0.0,0.0,593.138,107.625,,,,,,473.0,153.0,44.0,,,917.0,
1690,1988/6/30,APPLE INC,1980/12/12,1988/7/19,1988.25,1988.5,37833100,320193,AAPL,3663,95014,14,USA,914.566,1695.0179999999998,780.452,993.051,993.051,463.829,373.923,155.299,137.444,91.311,237.53,,,326.284,-150.35,-217.24,,272.198,0.0,0.0,1427.99,542.922,312.531,0.0,0.0,0.0,0.0,523.788,459.88,914.566,914.566,91.311,55.336999999999996,17.855,,101.198,,0.0,183.49599999999998,0.0,,0.0,0.0,122.59100000000001,46.25,,58.16,-63.214,-82.3,,117.71,0.0,0.0,17.855,,33.139,
4839,1988/6/30,FORD MOTOR CO,,1988/7/27,1988.25,1988.25,345370860,37996,F,3711,48126,11,USA,80113.018,128059.0,107798.498,24955.105,24955.105,20081.105,,4874.0,3906.3,1662.8,3858.2,,,,,,0.0,436.4,95.3,249.3,,,5724.898,,59852.515999999996,117.1,117.1,10913.198999999999,83798.0,20143.402,20143.402,1662.8,1657.1,967.7,,1899.2,0.0,1485.1,14484.5,9710.5,,0.0,0.0,498.0,53.25,,,,,0.0,197.5,81.7,144.5,822.5,,1025.2,0.0
6066,1988/6/30,INTL BUSINESS MACHINES CORP,,1988/7/15,1988.25,1988.25,459200101,51143,IBM,7370,10504,11,USA,42041.008,61224.015999999996,24010.007999999998,13907.003999999999,13907.003999999999,5009.0,6441.0,2457.004,1495.004,964.0,4345.0,,,,,,,652.0,1044.0,75.0,29218.007999999998,11943.0,9701.0,2037.0,4827.0,0.0,0.0,5455.0,11677.0,37214.008,37214.008,964.0,,962.0,,2165.0,,157.0,22198.004,2895.0,,0.0,0.0,591.94,127.375,,,,,,179.0,891.0,31.0,,,1248.0,
1690,1988/9/30,APPLE INC,1980/12/12,,1988.5,1988.75,37833100,320193,AAPL,3663,95014,14,USA,1003.425,2082.0860000000002,1078.661,1168.719,1168.719,571.725,400.401,196.593,174.253,107.919,251.56799999999998,,,294.44,-186.104,-127.713,,299.425,0.0,0.0,1782.994,827.0930000000001,461.47,127.87100000000001,0.0,0.0,0.0,545.717,638.816,1003.425,1003.425,107.919,77.67699999999999,22.34,,144.001,,,207.357,0.0,,0.0,0.0,122.76799999999999,43.25,,-31.844,-35.754,89.527,,27.226999999999997,0.0,0.0,22.34,,42.803000000000004,
4839,1988/9/30,FORD MOTOR CO,,1988/10/26,1988.5,1988.5,345370860,37996,F,3711,48126,11,USA,82915.621,128306.0,107740.695,20381.402,20381.402,16824.805,,3556.598,2672.397,856.3,3824.4,,,,,,0.0,630.0,114.0,474.7,,,5881.6990000000005,,62350.316,131.2,131.2,9909.796999999999,84326.25,20434.105,20434.102,856.3,2395.7,884.2,,3178.9,0.0,1603.6,14880.098,8552.199,,0.0,0.0,494.3,51.125,,,,,0.0,193.6,18.7,225.4,738.6,,1279.7,0.0
6066,1988/9/30,INTL BUSINESS MACHINES CORP,,1988/10/14,1988.5,1988.5,459200101,51143,IBM,7370,10504,11,USA,42557.008,62288.015999999996,24782.007999999998,13714.003999999999,13714.003999999999,4990.0,5910.0,2814.0040000000004,1916.004,1247.0,4010.0,,,,,,,667.0,1291.0,98.0,29903.007999999998,12975.003999999999,10275.0,3014.0,5051.0,0.0,0.0,5491.0,11866.0,37506.008,37506.008,1247.0,,898.0,,3397.0,,179.0,22297.004,2746.0,,0.0,0.0,592.127,115.375,,,,,,15.0,247.0,23.0,,,1232.0,
1690,1989/12/31,APPLE INC,1980/12/12,1990/1/18,1989.75,1990.0,37833100,320193,AAPL,3663,95014,14,USA,1523.8229999999999,2813.3340000000003,1289.511,1493.3829999999998,1493.3829999999998,668.457,553.4159999999999,271.51,223.757,124.84,396.841,,,261.133,-212.199,-76.726,,98.881,0.0,0.0,2325.549,892.67,426.579,67.899,0.0,0.0,0.0,907.863,749.03,1523.8229999999999,1523.8229999999999,124.84,47.753,47.753,,62.868,,,361.936,0.0,106.311,0.0,0.0,125.20200000000001,35.25,,261.133,-212.199,-76.726,,98.881,0.0,0.0,47.753,,62.868,
4839,1989/12/31,FORD MOTOR CO,,1990/2/15,1989.75,1989.75,345370860,37996,F,3711,48126,11,USA,62615.894,160893.0,137198.40300000002,24144.897999999997,24144.897999999997,20062.199,,4082.699,2976.599,313.8,3392.8,,,9524.5,-9270.199,-1960.0,0.0,894.5,35223.5,36253.898,,,6816.797,46486.898,38921.297,966.8,966.8,7101.5,107127.0,22727.797000000002,22727.792999999998,313.8,4228.6990000000005,1106.1,,6766.598000000001,0.0,2289.7,18605.199,11776.0,3167.0,0.0,0.0,472.8,43.625,,2269.0,-2362.902,1451.601,0.0,70.7,9248.5,7160.6990000000005,,,2278.899,0.0
6066,1989/12/31,INTL BUSINESS MACHINES CORP,,1990/1/17,1989.75,1989.75,459200101,51143,IBM,7370,10504,11,USA,49334.0,77734.0,39225.0,20462.0,20462.0,7796.0,7607.0,5059.0,3808.0,591.0,3280.0,,,7372.0,-7080.0,-609.0,,1788.0,6471.0,2768.0,35875.0,21700.0,9463.0,5892.0,10825.0,0.0,0.0,4961.0,20164.0,38509.0,38509.0,591.0,5425.0,1251.0,,6414.0,544.0,347.0,24943.0,3420.0,2232.0,0.0,0.0,574.7,94.125,,2777.0,-2328.0,-116.0,,440.0,1962.0,671.0,1737.0,,2609.0,
1690,1989/3/31,APPLE INC,1980/12/12,1989/4/18,1989.0,1989.25,37833100,320193,AAPL,3663,95014,14,USA,1205.338,2321.02,1115.682,1246.917,1246.917,645.0740000000001,490.86400000000003,110.979,85.655,56.372,318.04900000000004,,,128.225,-159.94899999999998,25.875999999999998,,0.0,0.0,0.0,1920.6229999999998,797.633,430.717,145.39600000000002,0.0,0.0,0.0,539.869,729.2919999999999,1205.338,1205.338,56.372,51.406000000000006,25.324,,124.124,,,285.443,0.0,104.264,0.0,0.0,124.223,35.625,,6.0889999999999995,-82.273,6.722,,0.0,0.0,0.0,25.324,,50.157,
4839,1989/3/31,FORD MOTOR CO,,1989/4/27,1989.0,1989.0,345370860,37996,F,3711,48126,11,USA,93913.67300000001,148155.0,125744.70199999999,25869.0,25869.0,20351.699,,5517.3009999999995,4421.8009999999995,1637.0,3697.9,,,2590.5,-4773.1990000000005,1730.1,0.0,181.8,8862.098,8555.598,,,7095.6990000000005,,71503.375,166.4,166.4,8691.296999999999,101025.0,22243.897999999997,22243.895,1637.0,,1095.5,,1018.4,0.0,2032.4,15717.198999999999,10524.898000000001,,0.0,0.0,487.4,48.875,,2590.5,-4773.1990000000005,1730.1,0.0,181.8,8862.098,8555.598,,,1018.4,0.0
6066,1989/3/31,INTL BUSINESS MACHINES CORP,,1989/4/14,1989.0,1989.0,459200101,51143,IBM,7370,10504,11,USA,47447.0,70331.0,31772.0,12730.0,12730.0,4527.0,5609.0,2594.0,1604.0,950.0,4617.0,,,1595.0,-1305.0,-461.0,,471.0,1144.0,292.0,33079.0,15417.0,9617.0,4919.0,8888.0,0.0,0.0,5625.0,15599.0,38559.0,38559.0,950.0,1204.0,990.0,,1178.0,,153.0,23096.0,2850.0,1397.0,0.0,0.0,585.192,109.125,,1595.0,-1305.0,-461.0,,471.0,1144.0,292.0,1204.0,,1178.0,
1690,1989/6/30,APPLE INC,1980/12/12,1989/7/18,1989.25,1989.5,37833100,320193,AAPL,3663,95014,14,USA,1319.489,2400.471,1080.982,1248.212,1248.212,598.119,466.84,183.253,149.911,96.12899999999999,334.18199999999996,,,428.71,-237.833,-29.877,,0.0,0.0,0.0,1961.07,746.8,409.665,66.608,0.0,0.0,0.0,706.717,650.193,1319.489,1319.489,96.12899999999999,84.74799999999999,33.342,,179.287,,,310.942,0.0,103.48700000000001,0.0,0.0,125.572,41.25,,300.485,-77.884,-55.753,,0.0,0.0,0.0,33.342,,55.163000000000004,
4839,1989/6/30,FORD MOTOR CO,,1989/7/28,1989.25,1989.25,345370860,37996,F,3711,48126,11,USA,96874.94699999999,149414.0,126846.30300000001,25889.699,25889.699,20806.0,,5083.6990000000005,4040.9990000000003,1407.1,3607.4,,,5906.598000000001,-8808.098,1940.8,0.0,690.9,19148.797,17647.797,,,6510.5,,74307.25,151.4,151.4,8452.0,102910.0,22416.297000000002,22416.297000000002,1407.1,,1042.7,,2664.0,0.0,2172.3,16119.296999999999,11191.398000000001,,0.0,0.0,476.9,48.5,,3316.098,-4034.8990000000003,210.7,0.0,509.1,10286.699,9092.199,,,1645.6,0.0
6066,1989/6/30,INTL BUSINESS MACHINES CORP,,1989/7/18,1989.25,1989.25,459200101,51143,IBM,7370,10504,11,USA,47168.0,69837.0,31935.0,15213.0,15213.0,5772.0,6152.0,3289.0,2329.0,1340.0,4705.0,,,3173.0,-2864.0009999999997,-1311.0,,1323.0,3164.0,1085.0,31983.0,15140.0,9318.0,5017.0,9266.0,0.0,0.0,4466.0,15949.0,37902.0,37902.0,1340.0,2403.0,960.0,,2524.0,,197.0,23114.0,2824.0,1573.0,0.0,0.0,578.776,111.875,,1578.0,-1559.001,-850.0,,852.0,2020.0,793.0,1199.0,,1346.0,
1690,1989/9/30,APPLE INC,1980/12/12,1989/10/20,1989.5,1989.75,37833100,320193,AAPL,3663,95014,14,USA,1485.746,2743.8990000000003,1258.153,1383.747,1383.747,637.376,534.6709999999999,211.7,171.648,161.08,362.91,,,507.347,-403.07800000000003,-38.329,,12.869000000000002,0.0,0.0,2294.428,895.243,475.37699999999995,56.751000000000005,0.0,0.0,0.0,808.95,792.824,1485.746,1485.746,161.08,124.8,40.052,,238.993,,,334.227,0.0,113.146,0.0,0.0,126.27,44.5,,78.637,-165.245,-8.452,,12.869000000000002,0.0,0.0,40.052,,59.706,
4839,1989/9/30,FORD MOTOR CO,,1989/10/26,1989.5,1989.5,345370860,37996,F,3711,48126,11,USA,94035.26199999999,145826.0,122993.30099999999,20242.297,20242.297,16717.199,,3525.098,2540.698,477.1,3667.4,,,7255.5,-6907.297,-3411.6009999999997,0.0,823.8,25975.0,29093.199,,,7071.297,,71202.563,167.5,167.5,6314.6990000000005,98702.75,22665.199,22665.195,477.1,,984.4,,4487.6990000000005,0.0,2104.1,17338.199,11926.5,,0.0,0.0,474.2,50.875,,1348.902,1900.8010000000002,-5352.401,0.0,132.9,6826.203,11445.402,,,1823.6989999999998,0.0
6066,1989/9/30,INTL BUSINESS MACHINES CORP,,1989/10/16,1989.5,1989.5,459200101,51143,IBM,7370,10504,11,USA,48585.0,72598.0,34127.0,14305.0,14305.0,5366.0,6328.0,2611.0,1572.0,877.0,4822.0,,,4595.0,-4752.0,-493.0,,1348.0,4509.0,2097.0,33355.0,16199.0,10087.0,5725.0,10114.0,0.0,0.0,4909.0,16104.0,38471.0,38471.0,877.0,3688.0,1039.0,,3805.0,,279.0,23614.0,2992.0,1625.0,0.0,0.0,578.847,109.25,,1422.0,-1887.999,818.0,,25.0,1345.0,1012.0,1285.0,,1281.0,
1690,1990/12/31,APPLE INC,1980/12/12,1991/1/17,1990.75,1991.0,37833100,320193,AAPL,3663,95014,14,USA,1545.0729999999999,3157.258,1612.185,1675.506,1675.506,767.7310000000001,632.252,275.52299999999997,228.392,150.509,539.9119999999999,,,226.88400000000001,291.747,-154.01,,61.888000000000005,0.0,0.0,2544.009,1072.2730000000001,408.50800000000004,23.0,0.0,0.0,0.0,983.7139999999999,853.457,1545.0729999999999,1545.0729999999999,150.509,47.131,47.131,,74.166,,,436.25199999999995,0.0,140.065,0.0,0.0,114.314,43.0,,226.88400000000001,291.747,-154.01,,61.888000000000005,0.0,0.0,47.131,,74.166,
4839,1990/12/31,FORD MOTOR CO,,1991/2/14,1990.75,1990.75,345370860,37996,F,3711,48126,11,USA,69517.795,173662.0,149476.00199999998,24190.797000000002,24190.797000000002,21681.097999999998,,2509.699,1252.399,-518.5,3103.2,,,7413.797,-13795.0,7774.898,0.0,0.0,53832.297,46203.0,,,7115.398,50187.5,45331.797,947.9,947.9,8246.5,109372.0,23238.097999999998,23238.093999999997,-518.5,4879.598,1257.3,,7162.898,,2460.6,22207.797000000002,13538.296999999999,3558.0,0.0,0.0,473.1,26.625,,2000.0,-4617.5,3619.0,0.0,0.0,13352.296999999999,11834.0,,,1946.8,
6066,1990/12/31,INTL BUSINESS MACHINES CORP,,1991/1/17,1990.75,1990.75,459200101,51143,IBM,7370,10504,11,USA,54775.0,87568.0,44736.0,23061.0,23061.0,9227.0,8475.0,5359.0,4256.0,2461.0,3861.0,,,7472.0,-7144.0,-306.0,,491.0,4676.0,3683.0,38920.0,25276.0,10108.0,7602.0,11943.0,0.0,0.0,4551.0,22644.0,42832.0,42832.0,2461.0,5303.0,1103.0,,6509.0,804.0,357.0,27241.0,3656.0,1864.0,0.0,0.0,571.391,113.0,,3283.0,-2130.0,-804.0,,1.0,1408.0,978.0,1433.0,,2431.0,
1690,1990/3/31,APPLE INC,1980/12/12,1990/4/18,1990.0,1990.25,37833100,320193,AAPL,3663,95014,14,USA,1550.894,2775.67,1224.776,1346.2020000000002,1346.2020000000002,565.299,537.44,243.463,199.172,131.815,450.47900000000004,,,564.382,-127.925,-228.946,,213.34400000000002,0.0,0.0,2269.736,774.297,312.473,19.973,0.0,0.0,0.0,995.8389999999999,658.773,1550.894,1550.894,131.815,92.044,44.291000000000004,,105.691,,,368.274,0.0,115.235,0.0,0.0,123.27,40.25,,303.249,84.274,-152.22,,114.463,0.0,0.0,44.291000000000004,,42.823,
4839,1990/3/31,FORD MOTOR CO,,1990/5/4,1990.0,1990.0,345370860,37996,F,3711,48126,11,USA,108929.85,161208.0,137327.9,23638.097999999998,23638.097999999998,19254.797,,4383.3009999999995,3190.5009999999997,506.2,3594.2,,,1471.5,-890.6,-941.6,0.0,0.0,13198.098,11905.198999999999,,,7436.5,,85049.75,983.6,983.6,5546.1990000000005,107773.0,22896.5,22896.496,506.2,,1192.8,,1616.2,0.0,2326.4,19310.5,12162.898000000001,,0.0,0.0,472.8,47.25,,1471.5,-890.6,-941.6,0.0,0.0,13198.098,11905.198999999999,,,1616.2,0.0
6066,1990/3/31,INTL BUSINESS MACHINES CORP,,1990/4/16,1990.0,1990.0,459200101,51143,IBM,7370,10504,11,USA,49311.0,77227.0,38612.0,14185.0,14185.0,5189.0,5721.0,3275.0,2136.0,1037.0,3417.0,,,1379.0,-1672.0,925.0,,132.0,896.0,757.0,34869.0,21130.0,9844.0,7340.0,10696.0,0.0,0.0,5458.0,17608.0,38615.0,38615.0,1037.0,1371.0,1139.0,,1343.0,,504.0,24941.0,3369.0,1395.0,0.0,0.0,573.694,106.125,,1379.0,-1672.0,925.0,,132.0,896.0,757.0,1371.0,,1343.0,
1690,1990/6/30,APPLE INC,1980/12/12,1990/7/18,1990.25,1990.5,37833100,320193,AAPL,3663,95014,14,USA,1506.8470000000002,2889.5359999999996,1382.6889999999999,1364.76,1364.76,578.33,554.331,232.09900000000002,182.24099999999999,119.764,495.801,,,866.2280000000001,-249.545,-390.01,,386.394,0.0,0.0,2338.974,886.888,291.914,24.897,0.0,0.0,0.0,1043.777,705.508,1506.8470000000002,1506.8470000000002,119.764,141.90200000000002,49.858000000000004,,156.454,,,378.704,0.0,124.171,0.0,0.0,119.66799999999999,44.75,,301.846,-121.62,-161.064,,173.05,0.0,0.0,49.858000000000004,,50.763000000000005,
4839,1990/6/30,FORD MOTOR CO,,1990/7/27,1990.25,1990.25,345370860,37996,F,3711,48126,11,USA,115246.772,168933.0,144397.603,26834.199,26834.199,21894.097999999998,,4940.102,3629.2009999999996,770.7,4389.098,,,3917.3,-6738.098000000001,4339.898,0.0,0.0,28285.199,22501.199,,,7237.1990000000005,,90711.375,945.1,945.1,8561.796999999999,111611.0,23590.297000000002,23590.292999999998,770.7,,1310.9,,3354.2,0.0,2351.9,20220.699,11705.698999999999,,0.0,0.0,472.8,43.75,,2445.8,-5847.4980000000005,5281.4980000000005,0.0,0.0,15087.101,10596.0,,,1738.0,0.0
6066,1990/6/30,INTL BUSINESS MACHINES CORP,,1990/7/16,1990.25,1990.25,459200101,51143,IBM,7370,10504,11,USA,50563.0,78960.0,39406.0,16495.0,16495.0,6580.0,6520.0,3395.0,2587.0,1410.0,3594.0,,,3008.0,-3509.0,43.0,,274.0,2123.0,1810.0,34937.0,21289.0,10086.0,7110.0,11009.0,0.0,0.0,4481.0,18099.0,39554.0,39554.0,1410.0,2468.0,808.0,,2710.0,,237.0,25599.0,3514.0,1659.0,0.0,0.0,572.849,117.5,,1629.0,-1837.0,-882.0,,142.0,1227.0,1053.0,1097.0,,1367.0,
1690,1990/9/30,APPLE INC,1980/12/12,1990/10/18,1990.5,1990.75,37833100,320193,AAPL,3663,95014,14,USA,1446.82,2975.7070000000003,1528.8870000000002,1354.09,1354.09,591.451,561.34,201.299,140.515,98.476,501.832,,,963.865,-573.531,-453.952,,569.556,0.0,0.0,2403.326,1027.055,355.473,122.63,0.0,0.0,0.0,997.091,761.868,1446.82,1446.82,98.476,202.68599999999998,60.784,,224.305,,,398.165,0.0,132.30200000000002,0.0,0.0,115.359,29.0,,97.637,-323.986,-63.942,,183.162,0.0,0.0,60.784,,67.851,
4839,1990/9/30,FORD MOTOR CO,,1990/10/31,1990.5,1990.5,345370860,37996,F,3711,48126,11,USA,117009.873,170750.0,145991.00199999998,22986.897999999997,22986.897999999997,19400.297,,3586.6020000000003,2468.001,101.7,3623.4,,,5413.797,-9177.5,4155.898,0.0,0.0,40480.0,34369.0,,,7750.0,,92250.875,947.1,947.1,6823.098000000001,112502.0,23811.897999999997,23811.897999999997,101.7,,1118.6,,5216.098,0.0,2434.0,21471.0,12924.5,,0.0,0.0,473.0,30.875,,1496.497,-2439.402,-184.0,0.0,0.0,12194.801000000001,11867.801000000001,,,1861.898,0.0
6066,1990/9/30,INTL BUSINESS MACHINES CORP,,1990/10/15,1990.5,1990.5,459200101,51143,IBM,7370,10504,11,USA,51692.0,81808.0,41283.0,15277.0,15277.0,5510.0,6547.0,3220.0,2053.0,1112.0,3904.0,,,4189.0,-5014.0,498.0,,490.0,3268.0,2705.0,36528.0,22455.0,11255.0,8577.0,11167.0,0.0,0.0,4339.0,18515.0,40525.0,40525.0,1112.0,3870.0,1167.0,,4078.0,,226.0,26456.0,3757.0,1636.0,0.0,0.0,571.053,106.375,,1181.0,-1505.0,455.0,,216.0,1145.0,895.0,1402.0,,1368.0,
1690,1991/12/31,APPLE INC,1980/12/12,1992/1/17,1991.75,1992.0,37833100,320193,AAPL,3663,95014,14,USA,1922.7679999999998,3745.4640000000004,1822.6960000000001,1862.612,1862.612,999.57,550.627,312.415,262.654,166.018,551.942,,,305.711,-261.035,-118.71,,20.303,0.0,0.0,3071.55,1270.754,643.347,45.736000000000004,0.0,0.0,0.0,988.498,973.497,1922.7679999999998,1922.7679999999998,166.018,49.761,49.761,,51.648999999999994,,,456.13,0.0,131.065,0.0,0.0,118.49,56.375,,305.711,-261.035,-118.71,,20.303,0.0,0.0,49.761,,51.648999999999994,
4839,1991/12/31,FORD MOTOR CO,,1992/2/13,1991.75,1991.75,345370860,37996,F,3711,48126,11,USA,73881.394,174429.0,150765.90300000002,21981.897999999997,21981.897999999997,19120.797,,2861.1020000000003,1351.701,-475.7,2829.7,,,8120.398,-8183.098000000001,1470.1,2622.8,,18696.398,12458.198999999999,,,6215.297,47194.699,50218.297,972.8,972.8,12927.698999999999,108517.0,22690.297000000002,22690.297000000002,-475.7,5778.297,1509.4,,5847.297,618.8,2268.1,22522.297000000002,13039.598,3728.0,0.0,0.0,483.3,28.125,,2515.8,-3880.801,3002.4,2622.8,,1031.3,612.4019999999999,,,1668.598,
